id,song,artist,album,year,i,j,k,disruption
"24120","05 Ficou em mim.mp3", "Leninho","[2010] - Leninho - 2010 - A gente sabe porque é de lá (Forró em vinil)","2010",0,810,1555,-0.342495
"19039","17 - Paraxaxá.mp3", "Luiz Gonzaga","[1999] - Luiz Gonzaga - 1999 - Verônica (Forró em vinil)","1999",0,896,1720,-0.342508
"24656","14 - Forró de tamanco.mp3", "Antonio José","[2011] - Antonio José - 2011 - No comando do forró (Forró em vinil)","2011",0,716,1372,-0.342912
"16255","10 maria grande - inquelino honesto - só danço agarradinho.mp3", "Trio Sabiá","[1993] - Trio Sabiá - 1993 - Nordeste crescendo (Forró em vinil)","1993",2,658,1253,-0.342917
"463","03 Pano legal.mp3", "Dolores Duran","[1960] - Dolores Duran - 1960 - Estrada da saudade (Forró em vinil)","1960",5,52,80,-0.343066
"24108","13 Generosa saudade.mp3", "Leninho","[2010] - Leninho - 2010 - A gente sabe porque é de lá (Forró em vinil)","2010",0,825,1579,-0.343178
"22480","06 Brilho da lua.mp3", "Trio Potiguá","[2007] - Trio Potiguá - 2007 - Demorou, mas chegou (Forró em vinil)","2007",0,1220,2335,-0.343179
"21262","03 Você Sabe Muito Bem - Toca Forreggae.mp3", "Peixelétrico","[2004] - Peixelétrico - 2004 - Realidade ou ilusão (Forró em vinil)","2004",0,1367,2615,-0.343295
"18591","05.Novilha Rainha.mp3", "Flávio José","[1998] - Flávio José - 1998 - A Poeira e a Estrada (Forró em vinil)","1998",0,963,1841,-0.343438
"21373","03 Cochicho.mp3", "Xico Bizerra","[2004] - Xico Bizerra - 2004 - Forroboxote 3 (Forró em vinil)","2004",0,1345,2571,-0.343463
"22969","06 Faixa 6.mp3", "Trio Manuê","[2008] - Trio Manuê - 2008 - Prá não ficar na mão (Forró em vinil)","2008",0,1074,2051,-0.343680
"19907","14-EU VIRO UMA BOLA - JOÃO GONÇALVES.mp3", "João Gonçalves","[2001] - João Gonçalves - 2001 - Ontem e hoje vol.1 (Forró em vinil)","2001",0,1243,2373,-0.343750
"24596","08 - Só vai me dar Valor no dia que me perder.mp3", "Alcymar Monteiro","[2011] - Alcymar Monteiro - 2011 - Vaquejadas e Cavalgadas Inesquecíveis (Forró em vinil)","2011",0,692,1321,-0.343766
"26266","16 Quando dirigir não beba.mp3", "Alcymar Monteiro","[2014] - Alcymar Monteiro - 2014 - A bandeira do Forró (Forró em vinil)","2014",0,285,544,-0.343788
"19440","12 Chiclete com banana.mp3", "Jackson do Pandeiro","[2000] - Jackson do Pandeiro - 2000 - A Música Brasileira deste Século por seus Autores e Intérpretes (Forró em vinil)","2000",0,1125,2147,-0.343826
"13437","07 - Aventura de Amor.mp3", "Quinka dos 8 Baixos","[1987] - Quinka dos 8 Baixos - 1987 - Deixe que Eu toco (Forró em vinil)","1987",0,964,1839,-0.343917
"24126","09 Amor pra dar.mp3", "Leonardo D'Luna","[2010] - Leonardo D'Luna - 2010 - Cacimba de felicidade (Forró em vinil)","2010",0,855,1631,-0.343926
"19656","08 Negócio dela.mp3", "Amazan","[2001] - Amazan - 2001 -Forró gostoso (Forró em vinil)","2001",4,1273,2412,-0.343996
"20379","02 -  Canção da Saudade.mp3", "Flávio José","[2002] - Flávio José - 2002 - Palavras ao Vento (Forró em vinil)","2002",1,1296,2467,-0.344049
"22135","07- Léguas de chão (Junior de Souza - Xico Bizerra) – voz Israel Filho.mp3", "Xico Bizerra","[2006] - Xico Bizerra - 2006 - Forroboxote 05 - Alma sanfônica (Forró em vinil)","2006",0,1336,2545,-0.344241
"25738","11 Trocas de amor.mp3", "Trio Pé de Serra","[2012] - Trio Pé de Serra - 2012 - Casinha do terror (Forró em vinil)","2012",0,415,790,-0.344398
"22873","14 escravo-de-voce.mp3", "Os Januários","[2008] - Os Januários - 2008 - Os Januários (Forró em vinil)","2008",0,1139,2168,-0.344421
"18953","13 O xote do coice.mp3", "Dominguinhos","[1999] - Dominguinhos - 1999 - Você vai ver o que é bom (Forró em vinil)","1999",4,1029,1942,-0.344538
"20394","06 - A saudade dói.mp3", "Fúba de Taperoá","[2002] - Fúba de Taperoá - 2002 - Chamego do forró (Forró em vinil)","2002",0,1172,2228,-0.344706
"22144","02- Gosto que só (Socorro Lira - Xico Bizerra) – voz Kelly Rosa.mp3", "Xico Bizerra","[2006] - Xico Bizerra - 2006 - Forroboxote 05 - Alma sanfônica (Forró em vinil)","2006",0,1340,2547,-0.344739
"1724","07 Minha Açucena.mp3", "Marinês","[1966] - Marinês - 1966 - Meu Benzim (Forró em vinil)","1966",5,15,9,-0.344828
"10657","04 - Meu pedido.mp3", "Trio Juazeiro","[1982] - Trio Juazeiro - 1982 - Pedaço de fulô","1982",2,12,15,-0.344828
"27317","12 O amor.mp3", "Scurinho Zabumbada","[2016] - Scurinho Zabumbada - 2016 - Na batida do seu coração (Forró em vinil)","2016",0,10,19,-0.344828
"24107","06 Feito um besta.mp3", "Leninho","[2010] - Leninho - 2010 - A gente sabe porque é de lá (Forró em vinil)","2010",0,847,1609,-0.344870
"22086","07 - Me dá meu coração (Accioly Neto).mp3", "Trio Nordestino","[2006] - Trio Nordestino - 2006 - Meu eterno xodó (Forró em vinil)","2006",0,1295,2460,-0.344874
"24518","02 - Fogo sem Fuzil.mp3", "Zé Duarte","[2010] - Zé Duarte - 2010 - Vol. 32 - Gonzaguiando (Forró em vinil)","2010",0,752,1428,-0.344954
"19282","15 Vassourinha (Matias da Rocha-Joana Batista Ramos).mp3", "Camarão","[2000] - Camarão - 2000 - Forrofando em Caruaru (Forró em vinil)","2000",2,1051,1985,-0.345293
"22520","03 Amor Com Café.wma", "Waldonys","[2007] - Waldonys - 2007 - Eterno Aprendiz (Forró em vinil)","2007",0,1057,2003,-0.345425
"18891","07 Petrolina, Juazeiro.mp3", "Banda de pífanos de Caruarú","[1999] - Banda de pífanos de Caruarú - 1999 - Tudo isso é São João (Forró em vinil)","1999",0,980,1857,-0.345435
"25169","06 Sem mulher não dá.mp3", "Trio Alvorada","[2011] - Trio Alvorada - 2011 - Pode balançar (Forró em vinil)","2011",0,579,1096,-0.345672
"22968","09 Faixa 9.mp3", "Trio Manuê","[2008] - Trio Manuê - 2008 - Prá não ficar na mão (Forró em vinil)","2008",0,1121,2121,-0.345774
"21077","07 Bate saudade.mp3", "Clemilda","[2004] - Clemilda - 2004 - Caminhos do prazer (Forró em vinil)","2004",2,1398,2636,-0.345887
"18552","08 - Das coisas da minha terra.mp3", "Eliezer Setton","[1998] - Eliezer Setton - 1998 - Das Coisas da Minha Terra (Forró em vinil)","1998",0,912,1724,-0.345979
"8440","12 - Vou de Jangada.mp3", "Alfredo dos 8 Baixos","[1980] - Alfredo dos 8 Baixos - 1980 - Forró Danado (Forró em vinil)","1980",2,20,30,-0.346154
"18755","02 Isso é que é forró.mp3", "Pedro Sousa","[1998] - Pedro Sousa - 1998 - Isso é que é Forró (Forró em vinil)","1998",0,954,1802,-0.346154
"21661","07 EU QUERO VER VOCÊ DIZER QUE SOU RUIM.mp3", "Waldonys","[2005] - Waldonys - 2005 - Anjo Querubim (Forró em vinil)","2005",1,1391,2622,-0.346288
"20722","07 Faixa 7.mp3", "Benício Guimarães (Forró em vinil)","[2003] - 2003 - Benício Guimarães (Forró em vinil)","2003",0,1219,2300,-0.346405
"19612","01 CHACUTUBA = autor. Huberto Teixeira.mp3", "Trio Araripe","[2001] - 2001 - Trio Araripe - Chá cutuba (forró em vinil)","2001",5,1153,2156,-0.346409
"24085","07 - Fique linda e bote cheiro.mp3", "João Silva","[2010] - João Silva - 2010 - Sertão puro (Forró em vinil)","2010",0,897,1692,-0.346466
"20118","09 - Flor de Croatá.mp3", "Trio Xamego","[2001] - Trio Xamego - 2001 - Forró agarradinho (Forró em vinil)","2001",0,1255,2367,-0.346494
"25030","7-Maxixada.wma", "Marcos Macambira ","[2011] - Marcos Macambira  - 2011 - Em clima de São João (forró em vinil)","2011",0,614,1157,-0.346697
"17770","12 - Os direitos são iguais.mp3", "Mastruz com Leite","[1996] - Mastruz com Leite - 1996 - Vol. 09 - Moto Táxi  (Forró em vinil)","1996",0,903,1701,-0.346774
"19437","13 Lágrima.mp3", "Jackson do Pandeiro","[2000] - Jackson do Pandeiro - 2000 - A Música Brasileira deste Século por seus Autores e Intérpretes (Forró em vinil)","2000",0,1156,2177,-0.346835
"19660","05 Coração turista.mp3", "Amazan","[2001] - Amazan - 2001 -Forró gostoso (Forró em vinil)","2001",0,1285,2418,-0.347016
"20440","01 Abertura.mp3", "Jothape e Seus Teclados","[2002] - Jothape e Seus Teclados - 2002 - Dança Pra Mim (Forró em vinil)","2002",0,1232,2317,-0.347140
"17553","24 - Nem Santo nem Ouro.mp3", "Dominguinhos","[1996] - Dominguinhos - 1996 - Dose dupla (Forró em vinil)","1996",0,821,1544,-0.347146
"27209","9 - Camponês ( Benício Guimarães ).mp3", "Benício Guimarães","[2016] - Benício Guimarães - 2016 - O Senhor é o Mestre (Forró em vinil)","2016",0,41,77,-0.347458
"25163","10 Forró pra se arrumar.mp3", "Trio Alvorada","[2011] - Trio Alvorada - 2011 - Pode balançar (Forró em vinil)","2011",0,515,967,-0.347503
"25864","08 Amor realizado.mp3", "Chama Chuva","[2013] - Chama Chuva - 2013 - e o show continua (Forró em vinil)","2013",0,406,762,-0.347603
"20412","11 Eu me Lembro.mp3", "Jackson Antunes","[2002] - Jackson Antunes - 2002 - Pé de serra (Forró em vinil)","2002",0,1301,2440,-0.347768
"18362","10 Faixa 10.mp3", "Antonio Barros e Cecéu","[1998] - Antonio Barros e Cecéu - 1998 - A força do forró","1998",3,11,9,-0.347826
"799","02 Forró em Mapirunga.mp3", "Abdias","[1962] - Abdias - 1962 - O fabuloso Abdias (Forró em vinil)","1962",2,10,11,-0.347826
"9922","03 Filho de Maceió.mp3", "Xexéu do norte","[1981] - Xexéu do norte - 1981 - Dose pra jacaré vol 2 (Forró em vinil)","1981",0,8,15,-0.347826
"27077","11 Homenagem a Adolfinho.mp3", "Os Filhos do Nordeste","[2015] - Os Filhos do Nordeste - 2015 - Xote coladinho (Forró em vinil)","2015",0,72,135,-0.347826
"23442","03 - Repente sanfonado.mp3", "Tião Marcolino","[2009] - Tião Marcolino - 2009 - Bom no xote (Forró em vinil)","2009",0,1054,1976,-0.347855
"23730","11 - Quero chegar na Bahia.mp3", "Carrapicho do 8 Baixos","[2010] - Carrapicho do 8 Baixos - 2010 - 60 Minutos no Mundo do Forró (Forró em vinil)","2010",0,981,1839,-0.347872
"20715","10 Faixa 10.mp3", "Benício Guimarães (Forró em vinil)","[2003] - 2003 - Benício Guimarães (Forró em vinil)","2003",8,1210,2237,-0.347902
"21658","09 FULÔ DE LARANJEIRA.mp3", "Waldonys","[2005] - Waldonys - 2005 - Anjo Querubim (Forró em vinil)","2005",0,1279,2396,-0.348027
"23720","04 Até Logo, Até Mais Ver (João Silva).mp3", "Banda Kartuxo","[2010] - Banda Kartuxo - 2010 - A explosão do forró (forró em vinil)","2010",0,969,1814,-0.348185
"19542","Triangulo Caraiva - Cantao.mp3", "Triângulo Caraíva","[2000] - Triângulo Caraíva - 2000 - triangulo caraíva (Forró em vinil)","2000",0,1168,2186,-0.348241
"18383","13 Coberor de orelha.mp3", "Assisão","[1998] - Assisão - 1998 - Raízes nordestinas (Forro em vinil)","1998",0,995,1861,-0.348389
"17547","11 - A Moça do Metrô.mp3", "Dominguinhos","[1996] - Dominguinhos - 1996 - Dose dupla (Forró em vinil)","1996",3,779,1445,-0.348451
"20432","08 Canção Das Mães.mp3", "Jothape e Seus Teclados","[2002] - Jothape e Seus Teclados - 2002 - Dança Pra Mim (Forró em vinil)","2002",0,1249,2333,-0.348688
"26409","06 Meu lindo buquet.mp3", "Edson Duarte","[2014] - Edson Duarte - 2014 - Jogo de palito (Forró em vinil)","2014",0,249,465,-0.348739
"24675","03 - Solidão mete medo.mp3", "Benício Guimarães","[2011] - Benício Guimarães - 2011 - Tô de volta (Forró em vinil)","2011",0,679,1268,-0.348742
"705","08 Nem o banco do Brasil.mp3", "Jackson do Pandeiro","[1961] - Jackson do Pandeiro - 1961 - Ritmo melodia e a personalidade de (Forró em vinil)","1961",1,31,54,-0.348837
"17792","02 - Na base da Chinela.mp3", "Mastruz com Leite","[1996] - Mastruz com Leite - 1996 - Vol. 11 - No Forró do Jackson do Pandeiro (Forró em vinil)","1996",0,959,1789,-0.348981
"22518","05 Amor Pra Dar.wma", "Waldonys","[2007] - Waldonys - 2007 - Eterno Aprendiz (Forró em vinil)","2007",0,1214,2264,-0.349051
"17784","10 - Meu Menino.mp3", "Mastruz com Leite","[1996] - Mastruz com Leite - 1996 - Vol. 10 - Em todo canto do Mundo tem cearense  (Forró em vinil)","1996",3,750,1387,-0.349065
"18678","08 Você é Linda.mp3", "Magníficos","[1998] - Magníficos - 1998 - Fonte dos Desejos (Forró em vinil)","1998",0,957,1784,-0.349143
"23243","08 - Quando Bate o Coração (Accioly Netto).mp3", "Forró de Pernambuco","[2009] - Forró de Pernambuco - 2009 - Forró de Pernambuco (Forró em vinil)","2009",0,1070,1992,-0.349445
"18881","11 - Dagmar.mp3", "Armandinho","[1999] - Armandinho - 1999 - Retocando O Choro (Forró em vinil)","1999",2,1045,1937,-0.349531
"23246","06 - O Rei Nas Estrelas (Petrúcio Amorim).mp3", "Forró de Pernambuco","[2009] - Forró de Pernambuco - 2009 - Forró de Pernambuco (Forró em vinil)","2009",0,1096,2039,-0.349601
"21662","02 JÁ FAZ TEMPO NÃO LHE VEJO.mp3", "Waldonys","[2005] - Waldonys - 2005 - Anjo Querubim (Forró em vinil)","2005",0,1270,2362,-0.349670
"22424","08 maravilha.mp3", "Oswaldinho do Acordeon e Paulo Nascimento","[2007] - Oswaldinho do Acordeon e Paulo Nascimento - 2007 (Forró em vinil)","2007",0,1253,2328,-0.349902
"9441","12 promessas não enchem barriga.mp3", "Genival Lacerda","[1981] - Genival Lacerda - 1981 - Me dê o gravador (Forró em vinil)","1981",0,7,13,-0.350000
"8549","01 Asa branca.mp3", "Compacto","[1980] - Compacto - Luiz Gonzaga - 1980 - Especial (Forró em vinil)","1980",0,14,26,-0.350000
"18594","02 - Um trato no capricho.mp3", "Gaviões do Forró","[1998] - Gaviões do Forró - 1998 - No capricho (Forró em vinil)","1998",0,987,1833,-0.350000
"17066","06 UM PASSARINHO.mp3", "Flavio José","[1995] - Flavio José - 1995 - Tareco e mariola (Forro em vinil)","1995",0,907,1683,-0.350193
"18910","08 Mais De Oito.mp3", "Comadre Florzinha","[1999] - Comadre Florzinha - 1999 - Comadre Florzinha (Forró em vinil)","1999",0,1024,1898,-0.350445
"20434","10 Eu Preciso de Você.mp3", "Jothape e Seus Teclados","[2002] - Jothape e Seus Teclados - 2002 - Dança Pra Mim (Forró em vinil)","2002",0,1276,2361,-0.350839
"22137","14- Xuá (Ozi dos Palmares - Xico Bizerra) – voz Ozi dos Palmares.mp3", "Xico Bizerra","[2006] - Xico Bizerra - 2006 - Forroboxote 05 - Alma sanfônica (Forró em vinil)","2006",0,1355,2505,-0.351036
"24100","03 Surpresas.mp3", "Junior Limeira","[2010] - Junior Limeira - 2010 - Amor verdadeiro (Forró em vinil)","2010",0,859,1587,-0.351186
"19884","15-Último Pau-De-Arara-Latin.mp3", "Gilberto Gil","[2001] - Gilberto Gil - 2001 - São João Vivo (Forró em vinil)","2001",3,1287,2366,-0.351204
"24951","14 Convivencia.mp3", "Kelvin Diniz","[2011] - Kelvin Diniz - Cultura Nordestina (2011) (Forró em vinil)","2011",0,574,1060,-0.351285
"11247","06 - Hora viva são joão.mp3", "Os Filhos do Nordeste","[1983] - Os Filhos do Nordeste - 1983 - No balanço do forró (Forró em vinil)","1983",10,23,4,-0.351351
"27304","10 Dança do xenhenhem.mp3", "Scurinho Zabumbada","[2016] - Scurinho Zabumbada - 2016 - Na batida do seu coração (Forró em vinil)","2016",0,13,24,-0.351351
"23128","02 Toca Cobra Verde - part. Genovito.mp3", "Cobra Verde","[2009] - Cobra Verde - 2009 - Forró do baú (Forró em vinil)","2009",0,19,35,-0.351852
"27221","03 Sereia do Mar.mp3", "Cadu Romeiro","[2016] - Cadu Romeiro - 2016 - Ela não Te Ama (Forró em vinil)","2016",0,31,57,-0.352273
"21095","12 - Cidade Baixa.mp3", "Duda da Passira","[2004] - Duda da Passira - 2004 - Toca Noca do Acordeon (Forró em vinil)","2004",0,1377,2531,-0.352354
"17783","14 - Trem do Forró.mp3", "Mastruz com Leite","[1996] - Mastruz com Leite - 1996 - Vol. 10 - Em todo canto do Mundo tem cearense  (Forró em vinil)","1996",0,913,1678,-0.352374
"22503","01 - Moinho d´água.mp3", "Trio Pé de Serra","[2007] - Trio Pé de Serra - 2007 - Moinho d´água (Forró em vinil)","2007",0,1209,2219,-0.352684
"24098","01 Amor verdadeiro.mp3", "Junior Limeira","[2010] - Junior Limeira - 2010 - Amor verdadeiro (Forró em vinil)","2010",0,888,1629,-0.352801
"22430","06 rei luiz.mp3", "Oswaldinho do Acordeon e Paulo Nascimento","[2007] - Oswaldinho do Acordeon e Paulo Nascimento - 2007 (Forró em vinil)","2007",0,1214,2227,-0.352804
"27331","04 eu gosto.mp3", "Tiziu do Araripe","[2016] - Tiziu do Araripe - 2016 - Mistura de raça (Forró em vinil)","2016",0,6,11,-0.352941
"2887","10 - Forró do Zé Candóia.mp3", "Severino Januário","[1970] - Severino Januário - 1970 - Asa Branca da Serra (Forró em vinil)","1970",0,6,11,-0.352941
"12279","06 Forró tinido.mp3", "Trio Pajeú","[1985] - Trio Pajeú - 1985 - Agora é assim (Forró em vinil)","1985",0,6,11,-0.352941
"19345","02 - Xote do canário.mp3", "Flávio Leandro","[2000] - Flávio Leandro - 2000 - Brasilidade (Forró em vinil)","2000",8,1147,2071,-0.353069
"21103","03 - Baião da Saudade.mp3", "Duda da Passira","[2004] - Duda da Passira - 2004 - Toca Noca do Acordeon (Forró em vinil)","2004",3,1320,2403,-0.353462
"21979","06 Meu Cariri.mp3", "Marinês","[2006] - Marinês - 2006 - Canta a Paraíba (Forró em vinil)","2006",0,1395,2551,-0.353523
"26345","03 - BENICIO GUIMARAES - VELHO CHICO.mp3", "Benício Guimarães","[2014] - Benício Guimarães - 2014 - O último sonhador (Forró em vinil)","2014",0,276,504,-0.353846
"20508","21. Coração De Mulher.mp3", "Luiz Gonzaga","[2002] - Luiz Gonzaga - 2002 - Testamento de Caboclo (Forró em vinil)","2002",0,1208,2201,-0.354356
"26928","02 - 02 FORR - DE BAMBA.mp3", "Coisa de Zé","[2015] - Coisa de Zé - 2015 - Vem curtir com a gente (Forró em vinil)","2015",0,11,20,-0.354839
"6218","02 - Parurí.mp3", "Severino Januário","[1976] - Severino Januário - 1976 - Forroviando (Forró em vinil)","1976",0,22,40,-0.354839
"27302","09 Paixão errada - Destá.mp3", "Os Gonzagas","[2016] - Os Gonzagas - 2016 - Os Gonzagas (Forró em vinil)","2016",0,16,29,-0.355556
"27301","04 Lindo lago do amor.mp3", "Os Gonzagas","[2016] - Os Gonzagas - 2016 - Os Gonzagas (Forró em vinil)","2016",0,16,29,-0.355556
"21442","14 Coracao Bandoleiro.mp3", "Chico Salles","[2005] - Chico Salles - 2005 - Forrozando (Forró em vinil)","2005",6,1390,2496,-0.355601
"21273","04 Encontro A Tres _ Déjà Vu.mp3", "Santanna O Cantador","[2004] - Santanna O Cantador - 2004 - Forró De Bem Querer (Forró em vinil)","2004",0,1436,2601,-0.355710
"23248","10 - Não Lhe Solto Mais (Jorge de Altinho e Luiz Gonzaga).mp3", "Forró de Pernambuco","[2009] - Forró de Pernambuco - 2009 - Forró de Pernambuco (Forró em vinil)","2009",0,1106,2003,-0.355741
"21267","11 Dez Poemas Diferentes.mp3", "Santanna O Cantador","[2004] - Santanna O Cantador - 2004 - Forró De Bem Querer (Forró em vinil)","2004",0,1454,2632,-0.355849
"22975","09 - trio potiguá - forró do potiguá.mp3", "Trio Potiguá","[2008] - Trio Potiguá - 2008 - Tudo de bom (Forró em vinil)","2008",0,1195,2162,-0.355973
"26470","08 - Vai-e-vem.mp3", "Forró Afiado","[2014] - Forró Afiado - 2014 - Fruta inteira (Forró em vinil)","2014",0,230,416,-0.356037
"21707","12 - Esse Bicho mata.mp3", "Zé Duarte","[2005] - Zé Duarte - 2005 - Já virou Xodó (Forró em vinil)","2005",0,1426,2576,-0.356322
"20112","06 - Foi bom te amar.mp3", "Trio Xamego","[2001] - Trio Xamego - 2001 - Forró agarradinho (Forró em vinil)","2001",0,1245,2247,-0.356529
"17798","05 - Um a um (1x1).mp3", "Mastruz com Leite","[1996] - Mastruz com Leite - 1996 - Vol. 11 - No Forró do Jackson do Pandeiro (Forró em vinil)","1996",0,942,1699,-0.356683
"19635","03 - Quando Fugias de Mim.mp3", "Alceu Valença","[2001] - Alceu Valença - 2001 - Forró Lunar (Forró em vinil)","2001",4,1322,2367,-0.356891
"25641","05 - Varandão do Rio Real.mp3", "Pé Duro","[2012] - Pé Duro - 2012 - 8 Baixos no Pé de Serra (Forró em vinil)","2012",0,473,852,-0.356981
"23864","19 Viver em paz.mp3", "Estrela do Norte","[2010] - Estrela do Norte - 2010 - Meu forró é de verdade (Forró em vinil)","2010",6,21,15,-0.357143
"21010","02 Na fazenda de vovo.mp3", "Alcymar Monteiro","[2004] - Alcymar Monteiro - 2004 - Aboios e vaqueiros (Forró em Vinil)","2004",2,7,5,-0.357143
"1152","03 - Lele ziriguidum.mp3", "ary lobo","[1964] - 1964 - ary lobo - Forró em calcaia","1964",1,6,7,-0.357143
"22884","08 - Faz Tempo (Dominguinhos - Clodô).mp3", "Sandro Haick e Luciano Magno","[2008] - Sandro Haick e Luciano Magno - 2008 - Viva Dominguinhos (Forró em vinil)","2008",0,15,27,-0.357143
"10777","12. Eu sou do povo.mp3", "Zé Paraíba","[1982] - Zé Paraíba - 1982 - O homem do povo (Forró em vinil)","1982",0,5,9,-0.357143
"27335","05 Sofri por te amar.mp3", "Tiziu do Araripe","[2016] - Tiziu do Araripe - 2016 - Mistura de raça (Forró em vinil)","2016",0,5,9,-0.357143
"1119","03 Polca do Coroné.mp3", "Severino Januário","[1963] - Severino Januário - 1963 - Tanguarina (Forró em vinil)","1963",0,5,9,-0.357143
"18015","08 vou matar você na unha.mp3", "Fatima Mello","[1997] - Fatima Mello - 1997 - 100% Forró (Forró em vinil)","1997",0,1023,1838,-0.357567
"20481","19. Capital Do Agreste (Caruaru).mp3", "Luiz Gonzaga","[2002] - Luiz Gonzaga - 2002 - 90 Aninhos (Forró em vinil)","2002",0,1273,2287,-0.357584
"24683","11 - Corda de caruá.mp3", "Beto Brito","[2011] - Beto Brito - 2011 - Bazófias (Forró em vinil)","2011",0,675,1211,-0.357900
"23080","13 - De rádio ligado.mp3", "Batoré","[2009] - Batoré - 2009 - Viciado em forró (Forró em vinil)","2009",0,1112,1995,-0.357902
"17496","08 - Sao Essas Coisas.mp3", "Calango Aceso","[1996] - Calango Aceso - 1996 - Fom Fonrom Fomfom (Forró em vinil)","1996",43,848,1358,-0.357937
"22095","09 - Te dou um doce (Nando Cordel).mp3", "Trio Nordestino","[2006] - Trio Nordestino - 2006 - Meu eterno xodó (Forró em vinil)","2006",0,1382,2479,-0.357938
"19602","02 FORRÓ NO CANTO DA EMA = autor. Cicinho Alves - Tiziu.mp3", "Trio Araripe","[2001] - 2001 - Trio Araripe - Chá cutuba (forró em vinil)","2001",9,1134,1998,-0.358166
"23244","07 - Mané Gambá (Luiz Gonzaga e Jorge de Altinho).mp3", "Forró de Pernambuco","[2009] - Forró de Pernambuco - 2009 - Forró de Pernambuco (Forró em vinil)","2009",0,998,1788,-0.358220
"24927","12 - Garçonete da ceia larga.mp3", "João Gonçalves","[2011] - João Gonçalves - 2011 - Boa de buraco (Forró em vinil)","2011",0,592,1060,-0.358354
"978","05 Moxotó.mp3", "Zé Calixto","[1962] - Zé Calixto - 1962 - Segura o fole Calixto (Forró em vinil)","1962",9,28,16,-0.358491
"21991","03 Juízo Final.mp3", "Nicolas Krassik","[2006] - Nicolas Krassik - 2006 - Caçuá (Forró em vinil)","2006",0,1301,2328,-0.358501
"22421","11 a saudade doi.mp3", "Oswaldinho do Acordeon e Paulo Nascimento","[2007] - Oswaldinho do Acordeon e Paulo Nascimento - 2007 (Forró em vinil)","2007",0,1262,2257,-0.358625
"17786","09 - Avoante.mp3", "Mastruz com Leite","[1996] - Mastruz com Leite - 1996 - Vol. 10 - Em todo canto do Mundo tem cearense  (Forró em vinil)","1996",0,936,1673,-0.358758
"23104","11-Amor de mãe.wma", "Chico Mota","[2009] - Chico Mota - 2009 - Empregada doméstica (Forró em vinil)","2009",0,1144,2044,-0.358846
"18451","07 - Odeon.mp3", "Cezar do Acordeon","[1998] - Cezar do Acordeon - 1998 - Brasil, Acordeon (Forró em vinil)","1998",6,883,1550,-0.359574
"25037","2-pout-pourri.wma", "Marcos Macambira ","[2011] - Marcos Macambira  - 2011 - Em clima de São João (forró em vinil)","2011",0,622,1106,-0.359954
"699","09 Rodopio.mp3", "Jackson do Pandeiro","[1961] - Jackson do Pandeiro - 1961 - Mais ritmo (Forró em vinil)","1961",5,23,22,-0.360000
"6579","06 - Gente quase boa.mp3", "Genival Lacerda","[1977] - Genival Lacerda - 1977 - O homem que tinha três pontinhos (Forró em vinil)","1977",1,10,14,-0.360000
"11255","08 Maria do Angá.mp3", "Osvaldo Oliveira","[1983] - Osvaldo Oliveira - 1983 - Viajando com sucesso (Forró em vinil)","1983",0,9,16,-0.360000
"19609","12 VAMOS XAMEGAR = autor. Dilson Dória = Elino Julião.mp3", "Trio Araripe","[2001] - 2001 - Trio Araripe - Chá cutuba (forró em vinil)","2001",20,1197,2051,-0.360159
"22173","06 - Ardendo de Paixão.mp3", "Zé Duarte","[2006] - Zé Duarte - 2006 - Me diga o que é (Forró em vinil)","2006",0,1372,2436,-0.360294
"18380","09 Movido a alcool.mp3", "Assisão","[1998] - Assisão - 1998 - Raízes nordestinas (Forro em vinil)","1998",0,1024,1817,-0.360436
"17680","13 - Só O Tempo É Quem Vai Dizer.mp3", "Flávio José","[1996] - Flávio José - 1996 - O melhor de (Forró em vinil)","1996",0,941,1669,-0.360536
"20427","01. Asas da ilusão.mp3", "Jorge Mauro","[2002] - Jorge Mauro - 2002 - Tempos de criança (Forró em vinil)","2002",0,1341,2376,-0.360775
"23821","07 Alguém me diga.mp3", "Edson Duarte","[2010] - Edson Duarte - 2010 - Dizincana (Forró em vinil)","2010",0,965,1709,-0.360883
"22426","10 trib a bob marley.mp3", "Oswaldinho do Acordeon e Paulo Nascimento","[2007] - Oswaldinho do Acordeon e Paulo Nascimento - 2007 (Forró em vinil)","2007",0,1326,2348,-0.360915
"26641","02 Entre nos.mp3", "Mestrinho","[2014] - Mestrinho - 2014 - Opinião (Forró em vinil)","2014",0,183,324,-0.360947
"22974","08 Faixa 8.mp3", "Trio Manuê","[2008] - Trio Manuê - 2008 - Prá não ficar na mão (Forró em vinil)","2008",0,1171,2071,-0.361197
"20500","20. Cai No Frevo.mp3", "Luiz Gonzaga","[2002] - Luiz Gonzaga - 2002 - 90 Aninhos (Forró em vinil)","2002",0,1283,2269,-0.361205
"18448","03 - Noites Cariocas.mp3", "Cezar do Acordeon","[1998] - Cezar do Acordeon - 1998 - Brasil, Acordeon (Forró em vinil)","1998",4,884,1548,-0.361248
"20714","02 Faixa 2.mp3", "Benício Guimarães (Forró em vinil)","[2003] - 2003 - Benício Guimarães (Forró em vinil)","2003",35,1363,2273,-0.361754
"20234","03 - Meu maior desejo.mp3", "Aécio Flávio","[2002] - Aécio Flávio - 2002 - O teu amor sou eu (Forró em vinil)","2002",30,1329,2227,-0.362242
